node_id,lon,lat,elevation
2612,11.5854259,48.1284587,517.0
2613,11.5851878,48.1282969,517.0
2614,11.5876352,48.1312334,524.0
2615,11.5982925,48.1346537,528.0
2616,11.6015231,48.1332541,530.0
2617,11.6002259,48.1322913,530.0
2618,11.5994684,48.1309293,534.0
2619,11.5976164,48.1319031,526.0
2620,11.5997817,48.1323517,535.0
2621,11.5996332,48.1309953,534.0
2622,11.6017643,48.1336466,530.0
2623,11.5965525,48.1349245,532.0
2624,11.6011093,48.1318335,530.0
2625,11.5971579,48.1341516,532.0
2626,11.5994344,48.1323611,535.0
2627,11.5977147,48.1341078,532.0
2628,11.6011993,48.1319073,530.0
2629,11.6000136,48.1309001,531.0
2630,11.5846528,48.1323660,517.0
2631,11.5822092,48.1345683,518.0
2632,11.5897578,48.1309823,533.0
2633,11.5913964,48.1302024,533.0
2634,11.5929051,48.1293512,533.0
2635,11.5831179,48.1354911,521.0
2636,11.5963503,48.1311532,531.0
2637,11.5927622,48.1292911,533.0
2638,11.5858021,48.1318716,516.0
2639,11.5892274,48.1317239,519.0
2640,11.5842626,48.1318408,517.0
2641,11.5961357,48.1311712,531.0
2642,11.5828264,48.1340380,518.0
2643,11.5941033,48.1410064,514.0
2644,11.5962061,48.1480665,511.0
2645,11.5898530,48.1375495,521.0
2646,11.5927044,48.1390941,514.0
2647,11.5856719,48.1329869,516.0
2648,11.5852486,48.1341440,521.0
2649,11.5944118,48.1465206,514.0
2650,11.5955524,48.1482901,509.0
2651,11.5850404,48.1340157,521.0
2652,11.5945281,48.1464943,514.0
2653,11.5890050,48.1370321,519.0
2654,11.6017653,48.1420539,527.0
2655,11.5569531,48.1434869,525.0
2656,11.5588022,48.1478814,520.0
2657,11.5582613,48.1505634,522.0
2658,11.5582729,48.1498164,528.0
2659,11.5587381,48.1502147,524.0
2660,11.5580904,48.1503398,522.0
2661,11.5629771,48.1465524,525.0
2662,11.5578891,48.1509302,522.0
2663,11.5577216,48.1509597,522.0
2664,11.5583340,48.1503725,524.0
2665,11.5567084,48.1436906,525.0
2666,11.5578583,48.1509155,522.0
2667,11.5615431,48.1469823,520.0
2668,11.5577643,48.1456353,524.0
2669,11.5567888,48.1437963,524.0
2670,11.5588613,48.1475625,520.0
2671,11.5571519,48.1438062,524.0
2672,11.5579432,48.1506423,522.0
2673,11.5575588,48.1478078,523.0
2674,11.5573304,48.1503625,522.0
2675,11.5604203,48.1470517,520.0
2676,11.5614165,48.1467744,520.0
2677,11.5573669,48.1502630,522.0
2678,11.5592823,48.1488972,519.0
2679,11.5575040,48.1502068,522.0
2680,11.5559507,48.1421170,531.0
2681,11.5572995,48.1504596,522.0
2682,11.5578554,48.1507934,522.0
2683,11.5583776,48.1501376,524.0
2684,11.5590176,48.1473822,520.0
2685,11.5638660,48.1459190,525.0
2686,11.5581631,48.1501433,522.0
2687,11.5573984,48.1502367,522.0
2688,11.5591142,48.1516311,524.0
2689,11.5563695,48.1491384,528.0
2690,11.5590401,48.1501339,524.0
2691,11.5580585,48.1508802,522.0
2692,11.5578844,48.1510513,522.0
2693,11.5576759,48.1501374,522.0
2694,11.5559326,48.1420145,531.0
2695,11.5819181,48.1523665,517.0
2696,11.5820578,48.1521880,517.0
2697,11.5795009,48.1467106,519.0
2698,11.5806022,48.1490647,521.0
2699,11.5796018,48.1469258,519.0
2700,11.5805219,48.1488930,521.0
2701,11.6015493,48.1356705,527.0
2702,11.5991772,48.1355662,526.0
2703,11.5990291,48.1355688,526.0
2704,11.5960034,48.1359643,532.0
2705,11.5963880,48.1359368,532.0
2706,11.5978879,48.1357848,532.0
2707,11.5880262,48.1374461,519.0
2708,11.5841972,48.1370876,517.0
2709,11.5846750,48.1384051,517.0
2710,11.5846254,48.1393765,517.0
2711,11.5844995,48.1384367,517.0
2712,11.5847259,48.1394143,517.0
2713,11.5821216,48.1520693,517.0
2714,11.5581576,48.1432747,525.0
2715,11.5702493,48.1363861,522.0
2716,11.5709364,48.1369581,525.0
2717,11.5600611,48.1378755,526.0
2718,11.5575745,48.1303037,526.0
2719,11.5964978,48.1287079,533.0
2720,11.5912561,48.1320430,528.0
2721,11.5861543,48.1317581,516.0
2722,11.5679257,48.1543270,519.0
2723,11.5586932,48.1262785,528.0
2724,11.5573842,48.1284828,529.0
2725,11.5550719,48.1279650,528.0
2726,11.5570720,48.1287721,529.0
2727,11.5569743,48.1288633,529.0
2728,11.5589262,48.1280410,526.0
2729,11.5598313,48.1278906,526.0
2730,11.5602180,48.1288697,526.0
2731,11.5598367,48.1280239,526.0
2732,11.5594666,48.1280626,526.0
2733,11.5590934,48.1280805,526.0
2734,11.5594649,48.1279003,526.0
2735,11.5596880,48.1280394,526.0
2736,11.5593120,48.1280788,526.0
2737,11.5584115,48.1280386,526.0
2738,11.5597027,48.1287144,526.0
2739,11.5601293,48.1286407,526.0
2740,11.5596826,48.1278937,526.0
2741,11.5706653,48.1323929,521.0
2742,11.5668824,48.1365627,525.0
2743,11.5703202,48.1316943,521.0
2744,11.5690724,48.1361502,522.0
2745,11.5612654,48.1413953,524.0
2746,11.5603842,48.1421246,521.0
2747,11.5606747,48.1414765,524.0
2748,11.5611847,48.1414000,524.0
2749,11.5613364,48.1413728,524.0
2750,11.5611455,48.1413990,524.0
2751,11.5722897,48.1268011,521.0
2752,11.5587986,48.1291016,526.0
2753,11.5591406,48.1306748,525.0
2754,11.5587946,48.1293270,525.0
2755,11.5932147,48.1363908,517.0
2756,11.5982070,48.1345302,528.0
2757,11.5934483,48.1365392,517.0
2758,11.5934086,48.1364249,517.0
2759,11.5935716,48.1367132,517.0
2760,11.5935280,48.1366692,517.0
2761,11.5980914,48.1357246,526.0
2762,11.5953729,48.1359768,526.0
2763,11.5934247,48.1364857,517.0
2764,11.5935026,48.1366346,517.0
2765,11.6001528,48.1356999,527.0
2766,11.5981095,48.1355941,526.0
2767,11.5934061,48.1363356,517.0
2768,11.5630010,48.1305961,525.0
2769,11.5624752,48.1311997,526.0
2770,11.5679070,48.1322374,525.0
2771,11.5674515,48.1317536,525.0
2772,11.5622819,48.1296090,526.0
2773,11.5624782,48.1305744,526.0
2774,11.5625056,48.1308576,525.0
2775,11.5626096,48.1304168,525.0
2776,11.5625281,48.1310447,525.0
2777,11.5642024,48.1361042,525.0
2778,11.5657423,48.1339080,524.0
2779,11.5557978,48.1327189,524.0
2780,11.5607739,48.1324242,527.0
2781,11.5604702,48.1324891,527.0
2782,11.5594123,48.1316107,525.0
2783,11.5594571,48.1318690,525.0
2784,11.5594724,48.1314644,525.0
2785,11.5593954,48.1317079,525.0
2786,11.5501676,48.1362649,522.0
2787,11.5555636,48.1345493,530.0
2788,11.5555640,48.1349158,530.0
2789,11.5480537,48.1384237,526.0
2790,11.5489660,48.1390266,526.0
2791,11.5498469,48.1390008,526.0
2792,11.5498460,48.1389520,526.0
2793,11.5497349,48.1389424,526.0
2794,11.5500034,48.1389985,526.0
2795,11.5497514,48.1390026,526.0
2796,11.5494551,48.1389146,526.0
2797,11.5498451,48.1388993,526.0
2798,11.5496482,48.1389347,526.0
2799,11.5498126,48.1376740,526.0
2800,11.5498467,48.1389893,526.0
2801,11.5495517,48.1389269,526.0
2802,11.5498462,48.1389624,526.0
2803,11.5579865,48.1392893,527.0
2804,11.5607452,48.1394097,532.0
2805,11.5563180,48.1419785,525.0
2806,11.5608341,48.1395141,532.0
2807,11.5586439,48.1391850,526.0
2808,11.5575159,48.1391636,527.0
2809,11.5603261,48.1393551,526.0
2810,11.5602105,48.1392246,526.0
2811,11.5577279,48.1392568,527.0
2812,11.5563499,48.1420988,525.0
2813,11.5609228,48.1394370,532.0
2814,11.5560729,48.1391438,525.0
2815,11.5596269,48.1392055,526.0
2816,11.5588547,48.1393227,526.0
2817,11.5599021,48.1393475,526.0
2818,11.5586465,48.1393258,526.0
2819,11.5612992,48.1408920,524.0
2820,11.5573976,48.1392307,527.0
2821,11.5675781,48.1348359,524.0
2822,11.5684389,48.1363248,525.0
2823,11.5683570,48.1362636,525.0
2824,11.5935220,48.1321926,534.0
2825,11.5960729,48.1334659,532.0
2826,11.5935515,48.1323497,534.0
2827,11.5853824,48.1353793,521.0
2828,11.5846646,48.1353112,521.0
2829,11.5861125,48.1353515,522.0
2830,11.5864664,48.1350892,522.0
2831,11.5860137,48.1353357,522.0
2832,11.5847089,48.1354101,521.0
2833,11.5861244,48.1352903,522.0
2834,11.5851346,48.1353855,521.0
2835,11.5624957,48.1406457,524.0
2836,11.5654329,48.1397356,523.0
2837,11.5613137,48.1410561,524.0
2838,11.5636385,48.1339721,523.0
2839,11.5635271,48.1342722,523.0
2840,11.5663580,48.1378959,527.0
2841,11.5659309,48.1366624,524.0
2842,11.5653610,48.1366762,524.0
2843,11.5659459,48.1366026,524.0
2844,11.5600400,48.1509904,524.0
2845,11.5603403,48.1509494,524.0
2846,11.5821637,48.1525427,517.0
2847,11.5819847,48.1522156,517.0
2848,11.5933900,48.1365497,517.0
2849,11.5676724,48.1350400,524.0
2850,11.5673128,48.1350557,524.0
2851,11.5863871,48.1303412,521.0
2852,11.5871151,48.1287714,517.0
2853,11.5871643,48.1290905,517.0
2854,11.5566888,48.1495904,528.0
2855,11.5607861,48.1410489,524.0
2856,11.5562144,48.1420518,531.0
2857,11.5886197,48.1374004,519.0
2858,11.5886994,48.1373969,519.0
2859,11.5886578,48.1375149,519.0
2860,11.5890647,48.1367483,519.0
2861,11.5889294,48.1365719,519.0
2862,11.5878631,48.1386363,519.0
2863,11.5780856,48.1372408,521.0
2864,11.5773848,48.1367523,521.0
2865,11.5763559,48.1318146,526.0
2866,11.5760462,48.1331843,526.0
2867,11.5798019,48.1251151,519.0
2868,11.5762641,48.1334878,520.0
2869,11.5805297,48.1482117,521.0
2870,11.5611401,48.1413700,524.0
2871,11.5615912,48.1400871,524.0
2872,11.5608106,48.1412970,524.0
2873,11.5582748,48.1421860,525.0
2874,11.5580880,48.1418008,525.0
2875,11.5588309,48.1416697,521.0
2876,11.5760533,48.1336580,520.0
2877,11.5794661,48.1338154,521.0
2878,11.5783277,48.1366413,521.0
2879,11.5799589,48.1287114,518.0
2880,11.5562483,48.1387232,525.0
2881,11.5652018,48.1225326,523.0
2882,11.5656817,48.1229020,523.0
2883,11.5651302,48.1226131,523.0
2884,11.5655358,48.1227547,523.0
2885,11.5640514,48.1438061,518.0
2886,11.5639213,48.1427686,520.0
2887,11.5626701,48.1224905,520.0
2888,11.5757345,48.1531624,518.0
2889,11.5531360,48.1340481,523.0
2890,11.5498287,48.1360518,524.0
2891,11.5485047,48.1376580,526.0
2892,11.5495273,48.1367877,524.0
2893,11.5497623,48.1370046,524.0
2894,11.5496123,48.1366547,524.0
2895,11.5494227,48.1366236,524.0
2896,11.5535116,48.1335950,523.0
2897,11.5748103,48.1342655,518.0
2898,11.5575263,48.1304440,526.0
2899,11.5735670,48.1390986,529.0
2900,11.5712712,48.1373397,525.0
2901,11.5995682,48.1306971,534.0
2902,11.5584169,48.1464804,520.0
2903,11.5564154,48.1421526,525.0
2904,11.5563125,48.1422380,525.0
2905,11.5565192,48.1420856,525.0
2906,11.5647110,48.1240998,521.0
2907,11.5650281,48.1238021,521.0
2908,11.5652575,48.1239229,521.0
2909,11.5647063,48.1239077,521.0
2910,11.5638283,48.1244750,520.0
2911,11.5644774,48.1216623,520.0
2912,11.5646424,48.1241221,521.0
2913,11.5651140,48.1229025,523.0
2914,11.5690533,48.1218327,526.0
2915,11.5704078,48.1205153,516.0
2916,11.5728736,48.1194721,522.0
2917,11.5713599,48.1192019,522.0
2918,11.5711045,48.1201775,522.0
2919,11.5639795,48.1276850,527.0
2920,11.5633497,48.1286365,527.0
2921,11.5635336,48.1289492,527.0
2922,11.5489160,48.1383596,526.0
2923,11.5533049,48.1351901,523.0
2924,11.5535677,48.1351785,523.0
2925,11.5658581,48.1251431,523.0
2926,11.5662217,48.1254365,523.0
2927,11.5656961,48.1248434,521.0
2928,11.5663984,48.1255543,523.0
2929,11.5643680,48.1513229,518.0
2930,11.5630612,48.1440955,518.0
2931,11.5624412,48.1442744,521.0
2932,11.5773021,48.1194146,524.0
2933,11.5763260,48.1207403,518.0
2934,11.5586465,48.1291022,526.0
2935,11.5530949,48.1376191,526.0
2936,11.5530890,48.1375191,526.0
2937,11.5531103,48.1378778,526.0
2938,11.5532265,48.1366186,523.0
2939,11.5680895,48.1293417,521.0
2940,11.5699086,48.1298513,526.0
2941,11.5699373,48.1263479,519.0
2942,11.5681688,48.1289446,522.0
2943,11.5705195,48.1283097,522.0
2944,11.5698486,48.1262880,519.0
2945,11.5679204,48.1315841,525.0
2946,11.5704402,48.1283114,522.0
2947,11.5689632,48.1309297,526.0
2948,11.5697185,48.1285356,522.0
2949,11.5692732,48.1279138,522.0
2950,11.5706097,48.1283368,522.0
2951,11.5680795,48.1250611,523.0
2952,11.5798974,48.1339532,521.0
2953,11.5801160,48.1214178,521.0
2954,11.5532542,48.1374270,523.0
2955,11.5498102,48.1367441,524.0
2956,11.5493117,48.1361078,524.0
2957,11.5882225,48.1252896,531.0
2958,11.5874168,48.1255306,530.0
2959,11.5831466,48.1266859,517.0
2960,11.5818525,48.1272993,517.0
2961,11.5826195,48.1268935,517.0
2962,11.5811236,48.1277473,518.0
2963,11.5753948,48.1282614,521.0
2964,11.5759977,48.1283197,521.0
2965,11.5731377,48.1301550,522.0
2966,11.5658465,48.1400504,523.0
2967,11.5650252,48.1390098,527.0
2968,11.5613789,48.1410004,524.0
2969,11.5563645,48.1421882,525.0
2970,11.5614772,48.1421797,524.0
2971,11.5594403,48.1427471,521.0
2972,11.5602124,48.1426740,521.0
2973,11.5602750,48.1424483,521.0
2974,11.5605467,48.1423876,524.0
2975,11.5816089,48.1238195,519.0
2976,11.5816888,48.1238428,519.0
2977,11.5816710,48.1238376,519.0
2978,11.5817879,48.1238708,519.0
2979,11.5815435,48.1247270,519.0
2980,11.5782138,48.1301433,519.0
2981,11.5711148,48.1346846,519.0
2982,11.5711887,48.1346280,519.0
2983,11.5711342,48.1345940,519.0
2984,11.5710111,48.1347640,519.0
2985,11.5710625,48.1346466,519.0
2986,11.5709555,48.1347250,519.0
2987,11.5764186,48.1204198,518.0
2988,11.5613116,48.1412070,524.0
2989,11.5612245,48.1411060,524.0
2990,11.5754612,48.1283023,521.0
2991,11.5671599,48.1409251,526.0
2992,11.5670574,48.1407938,526.0
2993,11.5666104,48.1405794,523.0
2994,11.5858460,48.1214972,535.0
2995,11.5902378,48.1227467,531.0
2996,11.5860573,48.1209053,535.0
2997,11.5861282,48.1210076,535.0
2998,11.5859705,48.1208935,535.0
2999,11.5861215,48.1210336,535.0
3000,11.5859996,48.1208875,535.0
3001,11.5861030,48.1210437,535.0
3002,11.5856007,48.1211814,535.0
3003,11.5854769,48.1210447,535.0
3004,11.5796282,48.1346895,521.0
3005,11.5804424,48.1349752,521.0
3006,11.5794686,48.1345328,521.0
3007,11.5779447,48.1344440,526.0
3008,11.5795768,48.1338861,521.0
3009,11.5806517,48.1349804,521.0
3010,11.5893642,48.1378102,519.0
3011,11.5805095,48.1347020,521.0
3012,11.5629998,48.1363315,525.0
3013,11.5735724,48.1398517,529.0
3014,11.5729157,48.1399818,525.0
3015,11.5716063,48.1403981,525.0
3016,11.5713808,48.1404932,525.0
3017,11.5716780,48.1405012,525.0
3018,11.5617544,48.1515903,521.0
3019,11.5646432,48.1369799,524.0
3020,11.5632837,48.1373961,525.0
3021,11.5728402,48.1443812,521.0
3022,11.5722327,48.1445517,521.0
3023,11.5720827,48.1418978,521.0
3024,11.5725256,48.1420273,521.0
3025,11.5874333,48.1531310,515.0
3026,11.5715280,48.1466175,517.0
3027,11.5713392,48.1461615,517.0
3028,11.5690153,48.1419962,526.0
3029,11.5652701,48.1366832,524.0
3030,11.5666323,48.1336660,524.0
3031,11.5645234,48.1363246,525.0
3032,11.5693216,48.1410321,521.0
3033,11.5678560,48.1404337,526.0
3034,11.5657916,48.1343124,524.0
3035,11.5668365,48.1333257,525.0
3036,11.5651303,48.1325938,529.0
3037,11.5672609,48.1325790,525.0
3038,11.5665642,48.1333244,529.0
3039,11.5647166,48.1373388,524.0
3040,11.5668921,48.1335196,524.0
3041,11.5673300,48.1336087,524.0
3042,11.5693720,48.1409712,521.0
3043,11.5688404,48.1337085,522.0
3044,11.5654491,48.1379076,527.0
3045,11.5670301,48.1406811,526.0
3046,11.5663785,48.1406956,523.0
3047,11.5647471,48.1380387,527.0
3048,11.5644072,48.1363252,525.0
3049,11.5659151,48.1396041,523.0
3050,11.5645848,48.1373923,524.0
3051,11.5660204,48.1331197,529.0
3052,11.5665230,48.1334047,524.0
3053,11.5652653,48.1373624,524.0
3054,11.5698100,48.1340163,522.0
3055,11.5649914,48.1393277,527.0
3056,11.5668300,48.1330727,525.0
3057,11.5653210,48.1397696,523.0
3058,11.5664810,48.1333904,524.0
3059,11.5654634,48.1397624,523.0
3060,11.5675816,48.1335616,524.0
3061,11.5646261,48.1364225,524.0
3062,11.5602447,48.1322991,525.0
3063,11.5599318,48.1322432,525.0
3064,11.5604529,48.1323895,527.0
3065,11.5604565,48.1324466,527.0
3066,11.5604228,48.1323478,527.0
3067,11.5661735,48.1415342,523.0
3068,11.5662458,48.1411875,523.0
3069,11.5995426,48.1307532,534.0
3070,11.5993353,48.1310734,534.0
3071,11.5993995,48.1310040,534.0
3072,11.5996167,48.1306533,534.0
3073,11.5995149,48.1308657,534.0
3074,11.5995676,48.1308522,534.0
3075,11.5994732,48.1310444,534.0
3076,11.5996963,48.1309419,534.0
3077,11.5993640,48.1310906,534.0
3078,11.5976105,48.1340072,532.0
3079,11.5973896,48.1331746,526.0
3080,11.5986550,48.1315414,535.0
3081,11.5976159,48.1323105,526.0
3082,11.5976795,48.1322223,526.0
3083,11.5975510,48.1323833,526.0
3084,11.5973379,48.1334375,532.0
3085,11.5978211,48.1320993,526.0
3086,11.5973085,48.1333031,526.0
3087,11.5975653,48.1323545,526.0
3088,11.5975693,48.1323103,526.0
3089,11.5964036,48.1359667,532.0
3090,11.6017387,48.1385903,528.0
3091,11.5891472,48.1373412,519.0
3092,11.5929479,48.1366179,517.0
3093,11.5891598,48.1373687,519.0
3094,11.5886364,48.1375220,519.0
3095,11.5889011,48.1374170,519.0
3096,11.5897435,48.1372526,509.0
3097,11.5929588,48.1366417,517.0
3098,11.5812718,48.1388552,521.0
3099,11.5846428,48.1382399,517.0
3100,11.5833020,48.1384669,521.0
3101,11.5801788,48.1390918,524.0
3102,11.5821651,48.1387124,521.0
3103,11.5812943,48.1388801,521.0
3104,11.5833088,48.1384945,521.0
3105,11.5817264,48.1387681,521.0
3106,11.5799342,48.1391096,524.0
3107,11.5867791,48.1378293,518.0
3108,11.5844705,48.1382721,517.0
3109,11.5844662,48.1382442,517.0
3110,11.5784223,48.1394300,524.0
3111,11.5736779,48.1399295,529.0
3112,11.5736134,48.1398717,529.0
3113,11.5695326,48.1408952,521.0
3114,11.5696383,48.1407883,521.0
3115,11.5694412,48.1408107,521.0
3116,11.5696849,48.1408085,521.0
3117,11.5705448,48.1406607,521.0
3118,11.5624600,48.1405961,524.0
3119,11.5653457,48.1396514,523.0
3120,11.5612950,48.1408438,524.0
3121,11.5730953,48.1365578,530.0
3122,11.5609741,48.1394201,532.0
3123,11.5586452,48.1392432,526.0
3124,11.5586461,48.1392700,526.0
3125,11.5973534,48.1335117,532.0
3126,11.5721610,48.1405014,525.0
3127,11.5718863,48.1404703,525.0
3128,11.5718021,48.1403473,525.0
3129,11.5714504,48.1405106,525.0
3130,11.5719102,48.1402495,525.0
3131,11.5501467,48.1389964,526.0
3132,11.5588553,48.1391877,526.0
3133,11.5683653,48.1410016,526.0
3134,11.5650727,48.1391843,527.0
3135,11.5608331,48.1392686,532.0
3136,11.5624802,48.1393224,532.0
3137,11.5608826,48.1394629,532.0
3138,11.5650296,48.1374355,524.0
3139,11.5610571,48.1394182,532.0
3140,11.5618824,48.1393801,532.0
3141,11.5609059,48.1394210,532.0
3142,11.5651256,48.1393100,527.0
3143,11.5609371,48.1392946,532.0
3144,11.5650706,48.1374432,524.0
3145,11.5651177,48.1374536,524.0
3146,11.5610967,48.1393880,532.0
3147,11.5609896,48.1393184,532.0
3148,11.5611213,48.1394160,532.0
3149,11.5610713,48.1393186,532.0
3150,11.5611142,48.1392640,532.0
3151,11.5665623,48.1405737,523.0
3152,11.5649946,48.1374293,524.0
3153,11.5662574,48.1406511,523.0
3154,11.5649722,48.1378755,527.0
3155,11.5666729,48.1406534,526.0
3156,11.5655112,48.1390466,527.0
3157,11.5666257,48.1406530,523.0
3158,11.5652342,48.1392769,527.0
3159,11.5649101,48.1365108,524.0
3160,11.5648477,48.1364824,524.0
3161,11.5648841,48.1364986,524.0
3162,11.5651849,48.1378597,527.0
3163,11.5651517,48.1378626,527.0
3164,11.5676627,48.1414863,526.0
3165,11.5608966,48.1412167,524.0
3166,11.5689945,48.1410106,521.0
3167,11.5690355,48.1409713,521.0
3168,11.5691421,48.1410728,521.0
3169,11.5663703,48.1408298,523.0
3170,11.5669974,48.1405622,526.0
3171,11.5670214,48.1406373,526.0
3172,11.5650962,48.1392453,527.0
3173,11.5651952,48.1392899,527.0
3174,11.5611516,48.1410545,524.0
3175,11.5669688,48.1404979,526.0
3176,11.5613092,48.1409877,524.0
3177,11.5664374,48.1333742,524.0
3178,11.5661164,48.1341804,524.0
3179,11.5663322,48.1332369,529.0
3180,11.5660756,48.1342187,524.0
3181,11.5664873,48.1332956,529.0
3182,11.5664378,48.1332760,529.0
3183,11.5664047,48.1333617,524.0
3184,11.5663324,48.1333337,524.0
3185,11.5664539,48.1332827,529.0
3186,11.5659733,48.1343030,524.0
3187,11.5657070,48.1330722,529.0
3188,11.5661242,48.1332509,529.0
3189,11.5602855,48.1424936,521.0
3190,11.5602514,48.1426144,521.0
3191,11.5588770,48.1468367,520.0
3192,11.5591509,48.1465240,520.0
3193,11.5595363,48.1451274,520.0
3194,11.5597943,48.1442464,520.0
3195,11.5591851,48.1465524,520.0
3196,11.5588319,48.1467499,520.0
3197,11.5595751,48.1451171,520.0
3198,11.5602353,48.1425154,521.0
3199,11.5588538,48.1467756,520.0
3200,11.5602044,48.1426318,521.0
3201,11.5695654,48.1285814,522.0
3202,11.5696736,48.1444717,522.0
3203,11.5693708,48.1450163,522.0
3204,11.5694175,48.1443712,522.0
3205,11.5697572,48.1445891,522.0
3206,11.5686363,48.1447191,520.0
3207,11.5693381,48.1443480,522.0
3208,11.5678629,48.1426914,521.0
3209,11.5688484,48.1442740,522.0
3210,11.5679029,48.1426805,521.0
3211,11.5676112,48.1414705,526.0
3212,11.5675425,48.1415122,526.0
3213,11.5675650,48.1414786,526.0
3214,11.5676508,48.1419804,521.0
3215,11.5784897,48.1299296,519.0
3216,11.5754426,48.1321226,526.0
3217,11.5777747,48.1286353,513.0
3218,11.5747783,48.1333012,517.0
3219,11.5751512,48.1323329,526.0
3220,11.5754155,48.1284698,521.0
3221,11.5783177,48.1300622,519.0
3222,11.5947693,48.1280476,532.0
3223,11.5626399,48.1222581,520.0
3224,11.5648110,48.1435841,528.0
3225,11.5648634,48.1436669,528.0
3226,11.5847515,48.1324488,517.0
3227,11.5654375,48.1323065,529.0
3228,11.5832341,48.1302099,522.0
3229,11.5843852,48.1298766,519.0
3230,11.5831181,48.1303141,522.0
3231,11.5828053,48.1521164,517.0
3232,11.5590259,48.1475467,520.0
3233,11.5620576,48.1478849,520.0
3234,11.5653288,48.1529295,520.0
3235,11.5939795,48.1288923,532.0
3236,11.5938148,48.1288766,532.0
3237,11.5955294,48.1301859,530.0
3238,11.5976679,48.1319378,526.0
3239,11.5964552,48.1312329,531.0
3240,11.5963238,48.1311588,531.0
3241,11.5940433,48.1286395,532.0
3242,11.5941789,48.1290856,532.0
3243,11.5939265,48.1286518,532.0
3244,11.5955750,48.1302749,530.0
3245,11.5939162,48.1288155,532.0
3246,11.5941853,48.1288520,532.0
3247,11.5945622,48.1292648,530.0
3248,11.5956086,48.1302615,530.0
3249,11.5955537,48.1302194,530.0
3250,11.5939552,48.1286307,532.0
3251,11.5954144,48.1302320,530.0
3252,11.5963768,48.1311476,531.0
3253,11.5962581,48.1311658,531.0
3254,11.5977193,48.1321914,526.0
3255,11.5935869,48.1288897,534.0
3256,11.5955542,48.1302588,530.0
3257,11.5938777,48.1287483,532.0
3258,11.5977010,48.1319687,526.0
3259,11.5980105,48.1320038,535.0
3260,11.5937190,48.1288756,534.0
3261,11.5943317,48.1290208,532.0
3262,11.5604095,48.1325093,525.0
3263,11.5938664,48.1285437,532.0
3264,11.5906220,48.1255356,535.0
3265,11.5905917,48.1255688,535.0
3266,11.5914794,48.1256407,535.0
3267,11.5887466,48.1250430,531.0
3268,11.5889757,48.1248616,538.0
3269,11.5912361,48.1258050,535.0
3270,11.5869379,48.1229729,534.0
3271,11.5938257,48.1284773,532.0
3272,11.5869018,48.1229842,534.0
3273,11.5921866,48.1263078,533.0
3274,11.5929559,48.1270539,533.0
3275,11.5891801,48.1249348,538.0
3276,11.5890045,48.1248313,538.0
3277,11.5938990,48.1285201,532.0
3278,11.5920078,48.1262014,533.0
3279,11.5925626,48.1265605,533.0
3280,11.5879737,48.1242789,538.0
3281,11.5888863,48.1249537,538.0
3282,11.5925182,48.1265899,533.0
3283,11.5929185,48.1270641,533.0
3284,11.5938616,48.1284593,532.0
3285,11.5879336,48.1242742,538.0
3286,11.5875552,48.1239072,538.0
3287,11.5946795,48.1491189,509.0
3288,11.5947890,48.1490528,509.0
3289,11.5562786,48.1324430,525.0
3290,11.5554813,48.1325454,524.0
3291,11.5559177,48.1324982,524.0
3292,11.5560313,48.1324456,524.0
3293,11.5557513,48.1326143,524.0
3294,11.5555062,48.1316436,524.0
3295,11.5556653,48.1325062,524.0
3296,11.5560823,48.1316480,524.0
3297,11.5560946,48.1322927,524.0
3298,11.5892532,48.1245860,538.0
3299,11.5725909,48.1413182,525.0
3300,11.5779191,48.1472689,521.0
3301,11.5787081,48.1484454,519.0
3302,11.5782088,48.1477379,521.0
3303,11.5724171,48.1353040,519.0
3304,11.5744649,48.1361806,530.0
3305,11.5732667,48.1358845,530.0
3306,11.5734454,48.1357649,530.0
3307,11.5745188,48.1361601,530.0
3308,11.5743147,48.1362182,530.0
3309,11.5963463,48.1271005,533.0
3310,11.5973340,48.1277277,533.0
3311,11.5976906,48.1290625,533.0
3312,11.5980059,48.1290387,537.0
3313,11.5982258,48.1289725,537.0
3314,11.5973361,48.1292888,531.0
3315,11.5972724,48.1293300,531.0
3316,11.5984967,48.1290280,537.0
3317,11.5983894,48.1289618,537.0
3318,11.5926724,48.1315009,534.0
3319,11.5925209,48.1313122,534.0
3320,11.5921642,48.1305102,533.0
3321,11.5726558,48.1488379,516.0
3322,11.5726105,48.1487740,516.0
3323,11.5727233,48.1489510,516.0
3324,11.5907020,48.1276264,533.0
3325,11.5891662,48.1279317,528.0
3326,11.5944547,48.1335357,531.0
3327,11.5946055,48.1337756,531.0
3328,11.5944614,48.1340158,531.0
3329,11.5944789,48.1339889,531.0
3330,11.5946348,48.1339002,531.0
3331,11.5990590,48.1293560,534.0
3332,11.5584714,48.1391820,526.0
3333,11.5676970,48.1333693,524.0
3334,11.5855645,48.1509490,510.0
3335,11.5853132,48.1504971,515.0
3336,11.5805672,48.1506999,520.0
3337,11.5857771,48.1511974,510.0
3338,11.5981005,48.1366178,526.0
3339,11.5986762,48.1372337,526.0
3340,11.5987345,48.1370238,526.0
3341,11.5985381,48.1370732,526.0
3342,11.6015448,48.1392315,528.0
3343,11.6010206,48.1387732,528.0
3344,11.6011332,48.1387124,528.0
3345,11.6005217,48.1388806,528.0
3346,11.6001651,48.1389344,528.0
3347,11.6004212,48.1388783,528.0
